Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42
#,id,flight,phase,time,msl_altitude,indicated_airspeed,vertical_airspeed,tas,heading,course,pitch_attitude,roll_attitude,eng_1_rpm,vertical_acceleration,longitudinal_acceleration,lateral_acceleration,oat,groundspeed,latitude,longitude,nav_1_freq,nav_2_freq,obs_1,fuel_quantity_left_main,fuel_quantity_right_main,eng_1_fuel_flow,eng_1_oil_press,eng_1_oil_temp,eng_1_cht_1,eng_1_cht_2,eng_1_cht_3,eng_1_cht_4,eng_1_egt_1,eng_1_egt_2,eng_1_egt_3,eng_1_egt_4,system_1_volts,system_2_volts,system_1_amps,system_2_amps,
,37126541,13588,0,2792000,3639.8,97,61.64,104,88.1,91.9,2.49,6.57,2284.4,0,0.02,-0.01,12.2,118.46,47.7654991,-97.7878952,114.3,108.4,103,16.43,19.52,6.75,67.94,159.88,328.8,313.33,330.17,336.6,1488.19,1457.12,1507.71,1473.19,28.1,28.1,0.2,0,
,37126542,13588,0,2793000,3641.5,96.96,77.83,103,88.9,92.9,1.82,6.43,2278.9,0,-0.04,-0.02,12.2,118.42,47.7654343,-97.7870941,114.3,108.4,103,16.37,19.62,6.73,68.47,159.85,328.8,313.33,330.17,336.61,1489.66,1456.38,1506.78,1473.06,28.1,28.1,0.2,0,
,37126543,13588,0,2794000,3642.5,97.41,151.06,104,89.7,93.7,2.03,7.16,2287.5,0,0.05,-0.02,12.2,118.4,47.7653618,-97.786293,114.3,108.4,103,16.43,19.57,6.7,68.22,159.84,328.8,313.31,330.17,336.62,1490.47,1455.72,1506.1,1474.05,28.1,28.1,0.2,0,
,37126544,13588,0,2795000,3643.9,96.82,107.23,103,91,94.6,2.31,5.67,2288,0,0.03,-0.01,12.2,118.46,47.765274,-97.7854538,114.3,108.4,103,16.45,19.57,6.71,68.23,159.83,328.8,313.33,330.17,336.62,1489.94,1455.39,1506.05,1475.03,28.1,28.1,0.3,0,
,37126545,13588,0,2796000,3646.5,96.31,50.47,103,92.1,95.3,2.6,5.42,2280.8,0,0.05,0,12.2,118.47,47.7651825,-97.7846832,114.3,108.4,103,16.48,19.57,6.79,68.32,159.83,328.8,313.33,330.17,336.62,1488.07,1454.3,1505.92,1475.53,28.1,28.1,0.2,0,
,37126546,13588,0,2797000,3650,96.29,64.75,103,91.9,96.1,2.94,7.32,2283.4,0,0.02,-0.05,12.2,118.38,47.7650833,-97.7838516,114.3,108.4,103,16.43,19.62,6.72,67.91,159.83,328.8,313.31,330.17,336.62,1486.35,1453.91,1505.36,1475.35,28.1,28.1,0.2,0,
,37126547,13588,0,2798000,3653.8,96.33,204.38,103,93.5,97.1,3.23,7.04,2285.1,0,0.03,-0.04,12.2,118.2,47.7649803,-97.7830887,114.3,108.4,103,16.45,19.52,6.73,67.98,159.82,328.8,313.32,330.17,336.62,1485.7,1454.2,1504.59,1474.93,28.1,28.1,0.2,0,
,37126548,13588,0,2799000,3659.4,95.54,182.47,102,95.6,97.8,3.19,3.72,2273.3,0,-0.01,0,12.2,117.93,47.7648621,-97.7823029,114.3,108.4,103,16.54,19.46,6.66,68.08,159.81,328.8,313.31,330.17,336.62,1486.07,1454.1,1504.04,1474.26,28.1,28.1,0.2,0.1,
,37126549,13588,0,2800000,3664.1,95.23,124.76,102,95.6,98.5,3.49,4.87,2268,0,0.01,-0.02,12.2,117.62,47.7647438,-97.7815094,114.3,108.4,103,16.48,19.57,6.71,68.24,159.79,328.81,313.29,330.14,336.62,1485.51,1454.01,1504.04,1473.48,28.1,28.1,0.2,0.1,
,37126550,13588,0,2801000,3669.6,94.7,216.9,101,95.6,99.2,3.83,5.09,2269.6,0,0,-0.04,12.2,117.23,47.7646179,-97.7807236,114.3,108.4,103,16.45,19.57,6.82,67.91,159.77,328.8,313.25,330.1,336.62,1485.84,1453.66,1503.8,1472.68,28.1,28.1,0.2,0,
,37126551,13588,0,2802000,3675.1,94.79,333.58,101,97.1,99.9,4.06,5.59,2264,0,0,-0.01,12.2,116.74,47.7644882,-97.779953,114.3,108.4,103,16.54,19.52,6.78,67.47,159.77,328.8,313.23,330.06,336.62,1486.8,1453.68,1503.06,1472.78,28.1,28.1,0.2,0,
,37126552,13588,0,2803000,3680.6,93.49,280.15,100,97.8,100.6,4.31,5.09,2266.5,0,0.03,-0.01,12.2,116.24,47.7643471,-97.7791824,114.3,108.4,103,16.48,19.52,6.79,68.08,159.76,328.8,313.2,330.05,336.62,1486.24,1453.13,1501.99,1472.73,28.1,28.1,0.3,0,
,37126553,13588,0,2804000,3686.9,92.83,260.42,99,97.9,101.2,3.5,6.26,2258.6,0,-0.11,-0.03,12.2,115.75,47.7642021,-97.7783966,114.3,108.4,103,16.48,19.46,6.71,68.15,159.75,328.8,313.2,330.07,336.59,1484.47,1452.17,1502.51,1472.39,28.1,28.1,0.2,0.1,
,37126554,13588,0,2805000,3689.2,93.81,382.58,100,98.6,101.9,2.52,6.75,2259.3,0,-0.1,-0.04,12.2,115.38,47.764061,-97.7776566,114.3,108.4,103,16.48,19.52,6.7,68.03,159.74,328.8,313.21,330.04,336.61,1484.19,1450.68,1503.39,1471.99,28.1,28.1,0.2,0,
,37126555,13588,0,2806000,3689.3,93.19,354.76,100,100.2,102.7,1.3,4.03,2256.9,0,-0.11,-0.03,12.2,115.33,47.7639084,-97.7769012,114.3,108.4,103,16.54,19.46,6.75,67.57,159.73,328.8,313.21,330.04,336.62,1484.61,1450.56,1502.78,1471.38,28.1,28.1,0.2,0,
,37126556,13588,0,2807000,3686.6,92.98,147.96,99,101.5,103.1,0.22,-0.18,2261.5,0,-0.04,0,12.2,115.58,47.7637444,-97.7761459,114.3,108.4,103,16.54,19.46,6.8,67.57,159.73,328.8,313.19,330.04,336.6,1485.53,1450.5,1502.11,1471.1,28.1,28.1,0.2,0.1,
,37126557,13588,0,2808000,3681.7,93.7,-71.35,100,100.9,103.1,-0.57,-2.25,2262.4,0,-0.05,-0.01,12.2,116.1,47.7635841,-97.7753906,114.3,108.4,103,16.45,19.57,6.8,68.07,159.74,328.8,313.19,330.04,336.6,1485.56,1450.14,1502.49,1470.64,28.1,28.1,0.2,0,
,37126558,13588,0,2809000,3674.6,95.04,-115.09,101,99.6,102.7,-1.18,-2.85,2269.4,0,-0.05,-0.02,12.2,116.74,47.7634315,-97.7746201,114.3,108.4,103,16.43,19.67,6.73,68.22,159.74,328.91,313.3,330.13,336.67,1485.9,1450.82,1503.7,1470.94,28.1,28.1,0.2,0.1,
,37126559,13588,0,2810000,3665.9,95.99,-161.23,102,98.9,102.1,-1.31,-2.44,2276.5,0,-0.06,-0.03,12.2,117.46,47.763279,-97.7738419,114.3,108.4,103,16.45,19.62,6.71,67.79,159.75,328.83,313.21,330.01,336.63,1486.99,1451.27,1504.24,1470.79,28.1,28.1,0.2,0,
,37126560,13588,0,2811000,3657.1,96.58,-290.68,103,98.7,101.3,-1.09,-2.14,2275.2,0,0.05,-0.03,12,118.24,47.7631264,-97.7730408,114.3,108.4,103,16.37,19.67,6.83,67.92,159.76,328.8,313.19,329.92,336.59,1487.23,1452.23,1503.73,1470.62,28.1,28.1,0.2,0,
,37126561,13588,0,2812000,3649.3,97.72,-423.21,104,98,101.1,-0.79,-1.64,2286.7,0,0,-0.01,12,119.04,47.7629852,-97.7722626,114.3,108.4,103,16.37,19.67,6.8,68.2,159.76,328.8,313.17,329.9,336.57,1487.91,1453.47,1504.3,1471.4,28.1,28.1,0.2,0,
,37126562,13588,0,2813000,3641.2,98.02,-456.78,105,96.8,100.6,-1.1,0.53,2298.8,0,-0.05,-0.03,12,119.74,47.7628365,-97.7714386,114.3,108.4,103,16.37,19.67,6.8,68.14,159.77,328.8,313.16,329.9,336.57,1488.97,1452.22,1504.35,1472.02,28.1,28.1,0.2,0,
,37126563,13588,0,2814000,3633.3,99.08,-401.01,106,97.3,100.3,-1.08,-0.82,2291.4,0,0.03,-0.02,12,120.4,47.7626991,-97.770668,114.3,108.4,103,16.32,19.67,6.74,68.27,159.77,328.8,313.15,329.9,336.54,1490.44,1452.32,1504.24,1473.22,28.1,28.1,0.2,0,
,37126564,13588,0,2815000,3625.8,99.27,-482.81,106,97.6,100.2,-1.1,0.45,2309.4,0,-0.04,-0.01,12,121.12,47.7625656,-97.7698593,114.3,108.4,103,16.37,19.67,6.76,68.66,159.77,328.91,313.23,330.01,336.65,1490.83,1453.51,1504.45,1474.84,28.1,28.1,0.2,0,
,37126565,13588,0,2816000,3618.6,100.17,-475.9,107,97.2,100.1,-0.71,0.76,2303.7,0,0.06,-0.02,12,121.78,47.7624207,-97.7690506,114.3,108.4,103,16.29,19.72,6.84,68.69,159.78,328.83,313.14,329.92,336.52,1491.73,1454.42,1503.89,1475.24,28.1,28.1,0.2,0,
,37126566,13588,0,2817000,3611.4,100.83,-426.49,108,97.9,99.9,0.03,0.77,2317.7,0,0.08,0,12,122.32,47.7622833,-97.7682343,114.3,108.4,103,16.32,19.67,6.79,68.54,159.78,328.77,313.09,329.82,336.5,1492.23,1455.13,1503.06,1475.28,28.1,28.1,0.2,0,
,37126567,13588,0,2818000,3607,100.31,-435.66,107,98,100.2,0.2,1.87,2309.3,0,0.01,0,12,122.77,47.762146,-97.7674332,114.3,108.4,103,16.29,19.72,6.79,68.58,159.78,328.8,313.07,329.79,336.49,1491.87,1455.79,1502.62,1474.88,28.1,28.1,0.2,0.1,
,37126568,13588,0,2819000,3603.5,100.58,-357.34,107,97.9,100.4,0.65,1.86,2312.8,0,0.09,-0.05,12,123.06,47.7620049,-97.7666092,114.3,108.4,103,16.18,19.78,6.8,68.8,159.79,328.79,313.06,329.79,336.48,1491.47,1455.96,1502.77,1475.26,28.1,28.1,0.2,0,
,37126569,13588,0,2820000,3601,100.85,-250.81,108,98.9,100.4,0.66,0.87,2313.3,0,0,0,12,123.22,47.7618599,-97.7657928,114.3,108.4,103,16.29,19.72,6.74,68.39,159.8,328.79,313.05,329.76,336.51,1490.34,1455.75,1503.19,1476.58,28.1,28.1,0.2,0,
,37126570,13588,0,2821000,3598.6,100.6,-218.38,107,99.1,100.6,0.33,1.27,2307.9,0,0.01,0,12,123.33,47.7617111,-97.7649536,114.3,108.4,103,16.23,19.78,6.82,68.83,159.82,328.75,313.05,329.76,336.49,1490.4,1455.48,1503.85,1477.03,28.1,28.1,0.2,0,
,37126571,13588,0,2822000,3595.1,100.59,-176.78,107,98.8,100.6,0.01,1.9,2309.6,0,-0.02,-0.01,12,123.49,47.7615662,-97.7641525,114.3,108.4,103,16.15,19.88,6.88,68.71,159.83,328.73,313.05,329.73,336.49,1490.89,1455.27,1503.85,1476.47,28.1,28.1,0.2,0,
,37126572,13588,0,2823000,3591.3,100.89,-135.13,108,99.4,100.7,-0.19,-0.46,2310.8,0,-0.01,0,12,123.7,47.7614212,-97.7633362,114.3,108.4,103,16.18,19.88,6.78,68.64,159.85,328.74,313.07,329.74,336.48,1491.2,1455.22,1504.79,1475.76,28.1,28.1,0.2,0.1,
,37126573,13588,0,2824000,3587.4,100.34,-236.94,107,99.7,100.8,-0.13,0.08,2308.7,0,-0.01,0.01,12,124.01,47.7612686,-97.7624817,114.3,108.4,103,16.15,19.88,6.87,68.72,159.86,328.73,313.06,329.73,336.48,1491.66,1455.84,1505.36,1475.54,28.1,28.1,0.2,0,
,37126574,13588,0,2825000,3583.4,100.63,-262.14,107,99.1,100.6,0.27,0.03,2319,0,0.05,-0.01,12,124.33,47.7611237,-97.7616806,114.3,108.4,103,16.07,20.01,6.79,68.58,159.87,328.69,313.05,329.66,336.5,1492.41,1456.54,1505.01,1475.7,28.1,28.1,0.2,0.1,
,37126575,13588,0,2826000,3580.4,100.7,-242.17,107,99.1,100.7,0.29,0.47,2319.4,0,0.03,0,12,124.56,47.7609749,-97.7608566,114.3,108.4,103,16.01,20.06,6.83,68.63,159.88,328.78,313.17,329.74,336.6,1492.84,1457.21,1504.82,1476.7,28.1,28.1,0.2,0.1,
,37126576,13588,0,2827000,3577.8,100.76,-225.11,107,98.8,100.7,0.43,0.69,2320,0,0,-0.01,12,124.73,47.7608299,-97.7600174,114.3,108.4,103,15.96,20.06,6.84,68.95,159.88,328.69,313.02,329.65,336.5,1492.14,1457.45,1505.03,1477.68,28.1,28.1,0.2,0,
,37126577,13588,0,2828000,3576.2,101.51,-170.06,108,98.7,100.7,0.63,0.46,2331.5,0,0.02,-0.01,12,124.87,47.7606773,-97.7591934,114.3,108.4,103,16.01,20.06,6.9,69.05,159.87,328.78,313.12,329.74,336.6,1491.31,1457.34,1505.38,1477.96,28.1,28.1,0.2,0,
,37126578,13588,0,2829000,3574.1,101.42,-118.63,108,99.1,100.7,0.77,-0.23,2320.3,0,0.02,0,12,124.91,47.7605324,-97.7583694,114.3,108.4,103,16.01,20.01,6.81,68.58,159.86,328.69,312.96,329.6,336.5,1490.53,1456.44,1505.38,1478.3,28.1,28.1,0.2,0,
,37126579,13588,0,2830000,3573.1,101.54,-107.26,108,99.1,100.6,0.92,-0.08,2317.5,0,-0.01,-0.01,12,124.91,47.7603836,-97.7575531,114.3,108.4,103,15.96,20.06,6.86,68.92,159.84,328.67,312.93,329.51,336.49,1490.13,1455.99,1504.88,1478.84,28.1,28.1,0.1,0,
,37126580,13588,0,2831000,3571.9,101.5,-93.14,108,98.8,100.6,1.11,0.66,2316.9,0,-0.01,0,12,124.85,47.7602272,-97.756691,114.3,108.4,103,15.96,20.11,6.85,68.72,159.83,328.67,312.92,329.49,336.48,1490.88,1456.37,1505.75,1479.94,28.1,28.1,0.2,0.1,
,37126581,13588,0,2832000,3570.9,101.88,-61.8,109,98.6,100.6,1.32,0.25,2321.7,0,0,-0.01,12,124.71,47.7600899,-97.7558899,114.3,108.4,103,15.93,20.16,6.93,68.84,159.81,328.7,313.03,329.59,336.6,1491.7,1457.31,1506.4,1480.72,28.1,28.1,0.2,0.1,
,37126582,13588,0,2833000,3570.9,101.86,-54.13,109,98.9,100.6,1.45,-0.09,2324.1,0,-0.04,0.01,12,124.5,47.7599411,-97.7550583,114.3,108.4,103,15.96,20.16,6.84,68.74,159.79,328.57,312.94,329.45,336.49,1491.82,1457.74,1506.49,1479.75,28.1,28.1,0.2,0,
,37126583,13588,0,2834000,3570.8,101.03,-47.35,108,98.8,100.4,1.46,-0.49,2311.8,0,-0.03,0,12,124.27,47.7597961,-97.7542343,114.3,108.4,103,15.88,20.26,6.96,68.77,159.77,328.64,313.03,329.48,336.52,1491.27,1457.4,1505.99,1478.59,28.1,28.1,0.2,0,
,37126584,13588,0,2835000,3571.5,100.76,-49.29,107,98.3,100.5,1.55,-0.58,2319,0,0.08,-0.02,12,124.05,47.7596512,-97.7534256,114.3,108.4,103,15.86,20.26,6.9,68.37,159.76,328.55,312.88,329.37,336.41,1491.05,1456.49,1505.59,1477.84,28.1,28.1,0.2,0,
,37126585,13588,0,2836000,3571.9,100.91,-14.54,108,98.1,100.4,1.49,-0.86,2309.5,0,0.04,-0.01,12,123.82,47.7595024,-97.752594,114.3,108.4,103,15.86,20.26,6.87,68.5,159.73,328.53,312.84,329.31,336.37,1491.51,1456.92,1505.34,1477.06,28.1,28.1,0.2,0,
,37126586,13588,0,2837000,3572.4,100.82,20.4,107,98,100.2,1.6,-0.02,2313.1,0,0.04,0,12,123.61,47.7593613,-97.7517471,114.3,108.4,103,15.86,20.26,6.75,68.96,159.7,328.41,312.79,329.23,336.35,1491.08,1457.52,1505.52,1477.68,28.1,28.1,0.2,0,
,37126587,13588,0,2838000,3573.1,101.38,50.11,108,97.8,100.1,1.74,1.33,2319.8,0,-0.02,-0.01,12,123.33,47.7592201,-97.7509537,114.3,108.4,103,15.86,20.31,6.78,69.01,159.68,328.4,312.78,329.22,336.35,1489.84,1458.7,1505.37,1477.82,28.1,28.1,0.2,0,
,37126588,13588,0,2839000,3573.8,100.82,40.14,107,97.7,100.1,1.89,1.18,2320.5,0,0.02,-0.01,12,123.04,47.759079,-97.7501297,114.3,108.4,103,15.86,20.26,6.74,68.81,159.65,328.39,312.78,329.19,336.35,1488.48,1459.18,1504.96,1477.14,28.1,28.1,0.3,0.1,
,37126589,13588,0,2840000,3575.2,100.95,7.31,108,97.7,100.4,1.97,-0.07,2315.7,0,0.03,-0.01,12,122.73,47.7589417,-97.749321,114.3,108.4,103,15.86,20.31,6.88,69.07,159.62,328.37,312.78,329.14,336.32,1488.14,1458.63,1506.34,1477.42,28.1,28.1,0.2,0,
,37126590,13588,0,2841000,3576.1,100.5,13.91,107,97.5,100.3,2,0.53,2316.1,0,0.02,-0.01,12,122.38,47.7587929,-97.7485046,114.3,108.4,103,15.86,20.31,6.78,68.2,159.58,328.41,312.85,329.2,336.46,1490.13,1458.89,1507.19,1477.71,28.1,28.1,0.2,0.1,
,37126591,13588,0,2842000,3577.6,99.92,48.41,107,97.4,100.3,1.83,0.67,2304.9,0,0.02,-0.02,12,122.05,47.7586555,-97.7476959,114.3,108.4,103,15.86,20.31,6.84,68.67,159.56,328.39,312.86,329.18,336.44,1491.57,1459.38,1507.4,1477.2,28.1,28.1,0.2,0,
,37126592,13588,0,2843000,3579,99.72,90.25,106,98,100.1,1.6,-0.35,2312.1,0,-0.04,0,12,121.8,47.7585106,-97.7468567,114.3,108.4,103,15.86,20.31,6.8,68.69,159.52,328.28,312.67,328.99,336.26,1490.86,1459.03,1506.57,1476.16,28.1,28.1,0.2,0,
,37126593,13588,0,2844000,3579.5,99.34,63.02,106,98.1,100,1.6,-0.46,2299.2,0,-0.03,0,12.2,121.57,47.7583771,-97.7460785,114.3,108.4,103,15.86,20.26,6.8,68.69,159.5,328.31,312.76,329.06,336.33,1490.42,1459.04,1505.94,1475.82,28.1,28.1,0.2,0.1,
,37126594,13588,0,2845000,3579.5,98.77,7.9,105,97.1,100.1,1.47,0.13,2298.4,0,-0.01,-0.03,12.2,121.43,47.7582397,-97.7452774,114.3,108.4,103,15.86,20.26,6.74,68.58,159.47,328.26,312.78,329.07,336.35,1490.5,1458.23,1505.73,1475.1,28.1,28.1,0.2,0,
,37126595,13588,0,2846000,3578.7,99.16,55.78,106,97.2,99.8,1.18,0.55,2309.2,0,-0.04,-0.01,12.2,121.31,47.7581024,-97.7444687,114.3,108.4,103,15.86,20.26,6.77,68.22,159.44,328.25,312.74,328.96,336.32,1491.14,1456.93,1505.81,1474.09,28.1,28.1,0.2,0.1,
,37126596,13588,0,2847000,3577.4,99.01,36.84,106,97.6,99.8,1.05,0.13,2304.3,0,-0.02,-0.01,12.2,121.23,47.7579689,-97.74366,114.3,108.4,103,15.88,20.21,6.74,68.74,159.42,328.18,312.67,328.94,336.29,1491.03,1457.35,1505.82,1472.7,28.1,28.1,0.2,0,
,37126597,13588,0,2848000,3575.7,98.89,-67.6,105,97.4,99.8,0.93,0.9,2314.9,0,-0.04,-0.01,12.2,121.27,47.7578316,-97.7428589,114.3,108.4,103,15.93,20.16,6.81,68.71,159.4,328.12,312.65,328.84,336.27,1491.95,1457.42,1504.92,1472.12,28.1,28.1,0.2,0,
,37126598,13588,0,2849000,3573.5,99.16,-94.81,106,97.2,99.9,1.25,0.76,2311.2,0,0.05,-0.02,12.2,121.33,47.7576942,-97.7420425,114.3,108.4,103,15.88,20.21,6.78,68.68,159.38,328.01,312.53,328.69,336.11,1491.22,1456.17,1503.74,1472.4,28.1,28.1,0.2,0.1,
,37126599,13588,0,2850000,3572.6,99.33,-109.15,106,97.6,99.9,1.4,0.58,2305.1,0,0.01,0.01,12.2,121.31,47.7575493,-97.7412109,114.3,108.4,103,15.93,20.16,6.82,68.38,159.35,328.03,312.62,328.74,336.19,1492.09,1456.14,1503.63,1472.51,28.1,28.1,0.2,0,
,37126600,13588,0,2851000,3572.3,99.27,-114.65,106,97.2,99.9,1.49,0.68,2298.5,0,0,-0.02,12.2,121.25,47.7574196,-97.7404251,114.3,108.4,103,15.93,20.16,6.8,68.25,159.33,327.88,312.44,328.56,336.09,1492.33,1455.8,1503.31,1472.96,28.1,28.1,0.2,0,
,37126601,13588,0,2852000,3572.7,99.35,-43.66,106,97.5,99.9,1.66,0.89,2307.8,0,-0.01,-0.01,12.2,121.14,47.7572861,-97.739624,114.3,108.4,103,15.93,20.16,6.83,68.47,159.3,327.85,312.38,328.53,336.04,1491.94,1455.42,1503.01,1473.81,28.1,28.1,0.2,0,
,37126602,13588,0,2853000,3572,98.89,-15.71,105,97.8,99.9,1.44,0.82,2297.3,0,0.03,-0.01,12.2,120.98,47.7571487,-97.7388229,114.3,108.4,103,15.93,20.16,6.82,68.55,159.28,327.87,312.49,328.55,336.07,1491.49,1455.53,1503.57,1473.98,28.1,28.1,0.2,0,
,37126603,13588,0,2854000,3571.7,99.1,-29.8,106,97.8,100,1.22,0.86,2298.9,0,-0.05,-0.02,12.2,120.9,47.7570076,-97.7380219,114.3,108.4,103,15.93,20.16,6.74,68.77,159.26,327.86,312.5,328.53,336.07,1491.85,1454.99,1503.93,1473.85,28.1,28.1,0.2,0.1,
,37126604,13588,0,2855000,3570.9,98.92,-5.56,105,98,100,1.18,0.11,2305.2,0,0.01,0,12.2,120.87,47.7568703,-97.7372055,114.3,108.4,103,15.96,20.11,6.82,68.68,159.24,327.84,312.42,328.5,336.07,1491.08,1455.3,1503.29,1473.22,28.1,28.1,0.2,0.1,
,37126605,13588,0,2856000,3569.8,99.21,-39.49,106,97.8,100,1.07,0.83,2296.6,0,-0.03,-0.01,12.2,120.87,47.7567329,-97.7363815,114.3,108.4,103,15.96,20.11,6.83,68.76,159.23,327.78,312.37,328.41,336.05,1490.55,1455.29,1504.4,1473.11,28.1,28.1,0.2,0.1,
,37126606,13588,0,2857000,3568.2,98.71,-38.01,105,97.5,100,0.87,0.38,2306.7,0,0,-0.02,12.2,120.88,47.7565994,-97.735611,114.3,108.4,103,15.93,20.11,6.79,68.06,159.21,327.72,312.37,328.37,336,1491.01,1454.44,1505.31,1473.85,28.1,28.1,0.2,0,
,37126607,13588,0,2858000,3566.1,99.65,-32.91,106,97.9,100,0.65,0.67,2304.9,0,0.01,-0.01,12.2,120.92,47.7564621,-97.7348022,114.3,108.4,103,15.93,20.11,6.87,68.66,159.2,327.71,312.34,328.33,335.94,1492,1453.53,1504.93,1474.61,28.1,28.1,0.2,0,
,37126608,13588,0,2859000,3564.3,99.37,-84.8,106,97.7,100,0.44,0.78,2297.6,0,-0.02,-0.02,12.2,121.06,47.7563248,-97.7339935,114.3,108.4,103,15.96,20.11,6.82,68.51,159.2,327.5,312.19,328.15,335.82,1492.4,1452.93,1504.47,1474.26,28.1,28.1,0.2,0.1,
,37126609,13588,0,2860000,3561.7,99.38,-107.61,106,97.6,100.1,0.23,0.56,2291.4,0,-0.03,-0.03,12.2,121.25,47.7561836,-97.7331848,114.3,108.4,103,15.93,20.11,6.6,68.55,159.19,327.55,312.22,328.21,335.88,1491.83,1453.11,1504.8,1473.52,28.1,28.1,0.2,0,
,37126610,13588,0,2861000,3558.5,99.91,-84.57,106,98.4,100.1,-0.02,0.21,2223,0,-0.03,0,12.2,121.37,47.7560463,-97.7323761,114.3,108.4,103,15.96,20.11,5.93,67.59,159.17,327.46,312.12,328.02,335.75,1488.78,1448.9,1502.14,1469.62,28.1,28.1,0.2,0,
,37126611,13588,0,2862000,3554.2,99.4,-150.44,106,98.9,100.2,-0.41,0.03,2135.2,0,-0.04,0.01,12.2,121.31,47.7559013,-97.7315445,114.3,108.4,103,15.96,20.11,5.32,66.06,159.17,327.44,312.22,328.1,335.79,1478.64,1439.36,1492.34,1459.29,28.1,28.1,0.2,0,
,37126612,13588,0,2863000,3549,99.21,-231.64,106,98.9,100.1,-0.76,-0.91,2108.1,0,0,0.01,12.2,121.2,47.7557678,-97.7307663,114.3,108.4,103,15.93,20.16,5.31,65.55,159.16,327.43,312.15,328.04,335.8,1464.85,1428.38,1481.37,1448.68,28.1,28.1,0.1,0,
,37126613,13588,0,2864000,3542.8,99.59,-272.31,106,97.9,100.1,-0.52,2.15,2107.4,0,0.06,-0.02,12.2,121.16,47.7556229,-97.7299347,114.3,108.4,103,15.88,20.26,5.35,66.16,159.15,327.43,312.1,327.99,335.8,1451.91,1418.45,1467.89,1436.17,28.1,28.1,0.2,0.1,
,37126614,13588,0,2865000,3537.2,99.93,-244.85,106,98.6,100.2,-0.55,2.01,2092.5,0,0.02,0,12.2,121.12,47.7554932,-97.7291565,114.3,108.4,103,15.93,20.21,5.15,65.64,159.13,327.34,312.1,327.93,335.72,1441.19,1410.52,1458.53,1427.78,28.1,28.1,0.2,0.1,
,37126615,13588,0,2866000,3531.7,99.54,-288.2,106,99.4,100.6,-0.58,2.93,2076.9,0,-0.02,0,12.2,121.04,47.755352,-97.7283554,114.3,108.4,103,15.93,20.26,5.13,65.92,159.11,327.3,312.05,327.88,335.67,1430.89,1401.55,1449.42,1418.27,28.1,28.1,0.2,0.1,
,37126616,13588,0,2867000,3525.8,99.3,-337.99,106,99.6,101,-0.85,2.78,2023.3,0,-0.03,0,12.2,120.9,47.7551994,-97.7275543,114.3,108.4,103,15.88,20.31,4.54,65.05,159.08,327.19,311.98,327.81,335.65,1421.43,1391.9,1440.07,1408.61,28.1,28.1,0.2,0.1,
,37126617,13588,0,2868000,3519.3,99.13,-332.41,106,100.5,101.3,-1.19,1.34,1944.3,0,-0.08,0.01,12.2,120.67,47.7550507,-97.7267609,114.3,108.4,103,15.88,20.36,4.26,64.14,159.06,327.12,311.95,327.72,335.56,1410.51,1378.32,1427.79,1396.45,28.1,28.1,0.2,0.1,
,37126618,13588,0,2869000,3511.5,98.68,-401.49,105,100.7,101.8,-0.7,2.25,1928.6,0,0.02,0,12.2,120.34,47.7549019,-97.7259674,114.3,108.4,103,15.86,20.46,4.21,64.34,159.04,327.03,311.84,327.6,335.53,1399.94,1364.07,1413.05,1383.49,28.1,28.1,0.2,0.1,
,37126619,13588,0,2870000,3504.3,98.65,-431.27,105,100.9,102.2,-0.73,1.8,1950.1,0,0.02,-0.01,12.2,120.05,47.7547417,-97.7251816,114.3,108.4,103,15.81,20.51,4.27,64.63,159.01,326.91,311.78,327.55,335.43,1391.15,1354.05,1400.17,1373.08,28.1,28.1,0.2,0.1,
,37126620,13588,0,2871000,3497.2,98.61,-398.61,105,102.1,102.5,-1.1,1.67,1956.9,0,-0.05,0.03,12.2,119.76,47.7545815,-97.7243576,114.3,108.4,103,15.86,20.51,4.3,64.7,158.98,326.79,311.7,327.45,335.39,1384.64,1347.29,1391.97,1365.97,28.1,28.1,0.2,0,
,37126621,13588,0,2872000,3489.2,98.01,-447.52,104,101.9,102.9,-1.31,2.05,1959,0,0,0.01,12.2,119.6,47.7544174,-97.7235641,114.3,108.4,103,15.81,20.58,4.35,64.78,158.96,326.63,311.57,327.29,335.27,1380.71,1341.68,1387.05,1361.74,28.1,28.1,0.2,0,
,37126622,13588,0,2873000,3481.3,98.53,-435.62,105,102,103.2,-0.89,2.53,1964.3,0,0.06,-0.01,12.2,119.47,47.7542534,-97.7228241,114.3,108.4,103,15.76,20.63,4.34,64.55,158.94,326.5,311.42,327.16,335.15,1378.67,1336.85,1382.83,1358.51,28.1,28.1,0.2,0,
,37126623,13588,0,2874000,3474.4,98.25,-455.3,105,103,103.6,-1.08,1.45,1958.9,0,0,0.02,12.2,119.37,47.7540894,-97.7220459,114.3,108.4,103,15.81,20.68,4.35,64.59,158.93,326.31,311.32,327.01,335.02,1375.85,1334.37,1378.37,1355.77,28.1,28.1,0.2,0.1,
